,收盘价,开盘价,最高价,最低价,持仓量,持仓量变动,成交量,家人多头席位数,家人空头席位数,家人多头持仓量,家人空头持仓量,机构多头席位数,机构空头席位数,机构多头持仓量,机构空头持仓量,ma5,ma10,ma20,diff5_10,diff5_20,DKX,MADKX,成交量MA10,成交量放大信号,IV上涨信号,ATRMA14,ATR60D60pct,推荐止损宽度,家人净多头席位,家人净多头持仓量,机构净多头席位,机构净多头持仓量,持仓量变幅,CB_index,IV,IV_pct,趋势横截面分位数,趋势历史分位数,CB_index历史分位数
20250616,3869.8,3848.0,3874.4,3847.6,83317.0,-21031.0,57349.0,1.0,0.0,233.0,0.0,2.0,-1.0,14877.0,-2188.0,3865.92,3857.2,3849.41,8.7199999999998,16.50999999999976,3851.936984126984,3845.291412698413,55409.3,,,0.9420260245833145,1.066622588072755,2.00864861265607,1.0,233.0,1.0,12689.0,-0.25242147460902337,0.8775692738503302,0.1104,0.030023094688221685,0.6986,0.708,0.942
20250617,3868.6,3870.2,3877.4,3853.0,71388.0,-11929.0,53299.0,1.0,0.0,0.0,-267.0,2.0,-1.0,14554.0,-3119.0,3871.44,3861.579999999999,3850.68,9.860000000000582,20.75999999999976,3853.530000000001,3846.625492063492,55443.2,,,0.9257747565898854,1.066622588072755,1.992397344662641,1.0,-267.0,1.0,11435.0,-0.16710091331876506,0.8796041826516845,0.0993,0.0,0.7671,0.7227,0.943
20250618,3872.2,3868.8,3879.2,3849.2,55637.0,-15751.0,52365.0,1.0,0.0,0.0,-36.0,2.0,-1.0,14250.0,-2989.0,3870.12,3864.56,3851.02,5.559999999999945,19.09999999999991,3855.280476190477,3848.111507936508,55931.0,,,0.9412985472872828,1.066622588072755,2.007921135360038,1.0,-36.0,1.0,11261.0,-0.2831029710444488,0.861249434874734,0.1142,0.04292711034284067,0.7808,0.7533,0.938
20250619,3840.4,3866.8,3867.4,3830.0,37486.0,-18151.0,43781.0,0.0,-1.0,0.0,-2056.0,2.0,-1.0,14109.0,-3397.0,3861.48,3863.4,3848.98,-1.919999999999618,12.50000000000091,3855.021428571429,3849.468063492063,55373.2,,,0.9256034208049579,1.071072714770408,1.996676135575366,-1.0,-2056.0,1.0,10712.0,-0.4842074374433122,0.9197200014101924,0.1011,0.0051858254105445,0.7945,0.74,0.954
20250620,3773.6,3770.8,3785.2,3766.8,119027.0,81541.0,35051.0,1.0,-1.0,619.0,-1464.0,2.0,-1.0,14286.0,-2510.0,3844.92,3855.22,3843.68,-10.30000000000064,1.239999999999327,3847.898571428572,3849.987571428571,54526.2,,,0.9872642174206527,1.071072714770408,2.058336932191061,0.0,-845.0,1.0,11776.0,0.6850630529207659,0.9086880317124988,0.1011,0.0051858254105445,0.863,0.764,0.953
20250623,3797.4,3765.0,3809.8,3760.6,128778.0,9751.0,47208.0,1.0,-1.0,2247.0,-2465.0,2.0,-1.0,14731.0,-2883.0,3830.44,3848.179999999999,3841.24,-17.73999999999933,-10.80000000000018,3842.555396825398,3849.791444444445,53544.4,,0.13685,1.017451029139472,1.085493627443619,2.102944656583091,0.0,-218.0,1.0,11848.0,0.07571945518644489,0.4693230866283326,0.119,0.05675597810429269,0.8767,0.776,0.668
20250624,3852.4,3804.6,3872.0,3804.0,133116.0,4338.0,57535.0,2.0,-1.0,2295.0,-774.0,2.0,-1.0,14308.0,-2696.0,3827.2,3849.32,3842.3,-22.11999999999989,-15.10000000000036,3842.424444444444,3849.562285714286,52848.4,,0.14375,1.098509721866689,1.109467093962276,2.207976815828965,1.0,1521.0,1.0,11612.0,0.032588118633372395,0.4354100957668858,0.125,0.07404206280610774,0.9041,0.8947,0.639
20250625,3922.8,3856.0,3928.0,3851.2,139245.0,6129.0,61056.0,2.0,0.0,2344.0,-760.0,2.0,-1.0,15031.0,-2390.0,3837.320000000001,3853.72,3847.98,-16.39999999999964,-10.65999999999894,3848.039365079364,3849.688698412699,52053.8,,0.181125,1.183767381373172,1.129692717151396,2.313460098524568,2.0,1584.0,1.0,12641.0,0.04401594312183561,0.3770076056816295,0.1575,0.16767502160760586,0.9178,0.8947,0.562
20250626,3904.2,3915.2,3925.0,3901.2,135683.0,-3562.0,43176.0,2.0,-1.0,1977.0,-322.0,2.0,-1.0,14233.0,-2286.0,3850.079999999999,3855.78,3852.94,-5.700000000000273,-2.860000000000582,3853.988095238095,3850.13042857143,51176.1,,,1.183068352181238,1.109467093962276,2.292535446143515,1.0,1655.0,1.0,11947.0,-0.026252367651069038,0.402494405920437,0.1392,0.11495246326706998,0.9178,0.904,0.602
20250627,3876.6,3911.0,3931.4,3874.0,139367.0,3684.0,56221.0,2.0,0.0,1884.0,-339.0,2.0,-1.0,14703.0,-2410.0,3870.68,3857.8,3855.13,12.88000000000011,15.55000000000064,3858.009682539683,3850.868444444445,50704.1,,,1.236541828127721,1.129692717151396,2.366234545279117,2.0,1545.0,1.0,12293.0,0.02643380427217347,0.3916950389949222,0.1296,0.08729472774416593,0.9315,0.82,0.584
20250630,3885.8,3881.2,3893.0,3867.0,135428.0,-3939.0,40077.0,2.0,0.0,1983.0,0.0,2.0,-1.0,14347.0,-2039.0,3888.36,3859.4,3858.3,28.95999999999958,30.05999999999949,3860.777301587302,3851.752476190477,48976.9,,,1.193359786696647,1.109467093962276,2.302826880658924,2.0,1983.0,1.0,12308.0,-0.02908556576188085,0.43505692180752,0.1272,0.08038029386343995,0.9452,0.9453,0.641
20250701,3886.0,3889.2,3895.6,3867.0,132977.0,-2451.0,34558.0,2.0,0.0,2541.0,0.0,2.0,-1.0,14859.0,-2159.0,3895.08,3861.14,3861.36,33.94000000000005,33.72000000000071,3863.421746031746,3852.741650793651,47102.8,,,1.132191281905278,1.109467093962276,2.241658375867554,2.0,2541.0,1.0,12700.0,-0.018431758875595027,0.5255666764667761,0.1223,0.066263324690291,0.9452,0.924,0.729
20250702,3894.2,3890.2,3899.6,3872.2,133038.0,61.0,35301.0,2.0,0.0,2576.0,-95.0,2.0,-1.0,15752.0,-2539.0,3889.36,3863.339999999999,3863.95,26.02000000000044,25.40999999999985,3866.412539682539,3853.854857142857,45396.4,,,1.11681244500965,1.109467093962276,2.226279538971927,2.0,2481.0,1.0,13213.0,0.0004585156120807589,0.5534520137261215,0.1152,0.04580812445980984,0.9452,0.924,0.747
20250703,3918.0,3899.6,3923.6,3891.0,132375.0,-663.0,38088.0,2.0,-1.0,1898.0,-888.0,2.0,-1.0,16001.0,-2763.0,3892.12,3871.1,3867.25,21.01999999999998,24.86999999999989,3871.117301587301,3855.464444444444,44827.1,,,1.095602082640967,1.085493627443619,2.181095710084586,1.0,1010.0,1.0,13238.0,-0.005008498583569405,0.5737600162711979,0.1107,0.03284356093344859,0.8904,0.7813,0.757
20250704,3936.0,3918.2,3974.2,3905.0,146863.0,14488.0,66892.0,2.0,0.0,1440.0,-400.0,2.0,-1.0,16899.0,-2594.0,3904.0,3887.339999999999,3871.28,16.66000000000076,32.72000000000025,3877.666825396825,3858.44126984127,48011.2,80270.4,,1.17245270910707,1.085493627443619,2.257946336550689,2.0,1040.0,1.0,14305.0,0.09864976202310997,0.5474857141513682,0.1072,0.040533606977937425,0.9041,0.848,0.742
20250707,3918.0,3932.2,3937.6,3907.0,135826.0,-11037.0,35769.0,2.0,0.0,2357.0,-355.0,2.0,-1.0,15626.0,-2874.0,3910.44,3899.4,3873.79,11.03999999999996,36.65000000000009,3882.816825396826,3862.467412698412,46867.3,,,1.182808377673294,1.071072714770408,2.253881092443702,2.0,2002.0,1.0,12752.0,-0.08125837468525908,0.5262637857859003,0.1115,0.07911802853437096,0.9041,0.8373,0.731
20250708,3958.6,3921.2,3967.2,3920.2,142398.0,6572.0,50571.0,2.0,0.0,2367.0,-437.0,2.0,-1.0,15880.0,-2894.0,3924.96,3910.02,3879.670000000001,14.9399999999996,45.28999999999951,3889.825714285715,3867.20753968254,46170.9,,0.140415,1.216246045176955,1.071072714770408,2.287318759947363,2.0,1930.0,1.0,12986.0,0.04615233360019101,0.5109882378975945,0.1221,0.2124883504193849,0.8904,0.752,0.715
20250709,3952.8,3958.6,3978.0,3948.0,137184.0,-5214.0,43451.0,2.0,0.0,2982.0,-739.0,2.0,-1.0,16620.0,-2822.0,3936.679999999999,3913.02,3883.37,23.65999999999985,53.30999999999904,3897.574603174603,3872.161063492064,44410.4,,,1.191341571763185,1.066622588072755,2.25796415983594,2.0,2243.0,1.0,13798.0,-0.038007347795661305,0.4797195483356171,0.1189,0.19483101391650107,0.7945,0.712,0.684
20250710,3972.0,3956.2,3998.8,3952.0,144324.0,7140.0,51019.0,2.0,0.0,2168.0,-790.0,2.0,-1.0,16029.0,-2865.0,3947.48,3919.8,3887.79,27.67999999999938,59.6899999999996,3906.212063492063,3877.383460317461,45194.7,,,1.138001419301031,1.066622588072755,2.204624007373787,2.0,1378.0,1.0,13164.0,0.04947202128544109,0.4655378719379388,0.1183,0.2613480055020634,0.8219,0.7133,0.671
20250711,3993.4,3977.0,4045.0,3971.2,158393.0,14069.0,84781.0,2.0,0.0,2857.0,-354.0,2.0,-1.0,16375.0,-2667.0,3958.96,3931.48,3894.64,27.47999999999956,64.31999999999971,3916.59253968254,3883.241746031746,48050.7,101737.2,,1.178769035625506,1.071072714770408,2.249841750395914,2.0,2503.0,1.0,13708.0,0.08882336971962145,0.4082737467642779,0.1192,0.27372764786795056,0.8219,0.716,0.61
20250714,3985.8,3993.6,4002.8,3984.8,150188.0,-8205.0,37589.0,2.0,0.0,2818.0,-296.0,2.0,-1.0,16086.0,-1771.0,3972.52,3941.48,3900.44,31.03999999999905,72.07999999999947,3925.865555555555,3889.750571428571,47801.9,,,1.073008970224092,1.071072714770408,2.1440816849945,2.0,2522.0,1.0,14315.0,-0.054631528484299675,0.4490794868036628,0.1137,0.19807427785419532,0.8356,0.716,0.655
20250715,3980.6,3991.0,4012.0,3952.6,152828.0,2640.0,62583.0,2.0,0.0,1841.0,-33.0,2.0,-1.0,15358.0,-1316.0,3976.920000000001,3950.94,3906.04,25.98000000000047,70.88000000000102,3933.904761904761,3896.798873015873,50604.4,75099.59999999999,,1.040281864080491,1.071072714770408,2.111354578850899,2.0,1808.0,1.0,14042.0,0.017274321459418433,0.5094845591860214,0.1176,0.2517193947730399,0.8219,0.7107,0.717
20250716,3971.0,3981.2,3998.6,3958.8,147324.0,-5504.0,45629.0,2.0,-1.0,2291.0,-699.0,2.0,-1.0,14567.0,-1690.0,3980.56,3958.62,3910.98,21.9399999999996,69.58000000000038,3940.760793650794,3904.233698412698,51637.2,,,1.068044289010462,1.066622588072755,2.134666877083218,1.0,1592.0,1.0,12877.0,-0.037359832749585944,0.5041810294664203,0.1083,0.12379642365887202,0.8219,0.7107,0.711
20250717,4011.8,3976.0,4012.0,3972.2,153281.0,5957.0,49872.0,2.0,-1.0,2605.0,-1219.0,3.0,-1.0,14753.0,-1215.0,3988.52,3968.0,3919.55,20.51999999999953,68.96999999999935,3949.537301587301,3912.075698412698,52815.6,,,1.035755645628256,1.066622588072755,2.102378233701012,1.0,1386.0,2.0,13538.0,0.03886326420104253,0.4697147780229898,0.1151,0.21733149931224205,0.8356,0.764,0.678
20250718,4041.8,4018.8,4046.0,4015.2,157186.0,3905.0,59958.0,2.0,-1.0,1868.0,-946.0,2.0,-1.0,16141.0,-1175.0,3998.2,3978.58,3932.96,19.61999999999944,65.23999999999978,3960.255555555556,3920.334571428572,52122.2,,,1.047636232407072,1.056372428436592,2.104008660843665,1.0,922.0,1.0,14966.0,0.024843179418014328,0.3692304765519002,0.1151,0.21733149931224205,0.8219,0.7587,0.55
20250721,4064.8,4055.2,4070.8,4044.6,152831.0,-4355.0,49413.0,2.0,0.0,2643.0,-722.0,2.0,-1.0,15430.0,-1389.0,4014.0,3993.260000000001,3946.33,20.73999999999933,67.66999999999962,3972.505396825397,3929.303428571428,53486.6,,0.163185,1.044986582444224,1.056372428436592,2.101359010880817,2.0,1921.0,1.0,14041.0,-0.02849552773979101,0.5442773095676902,0.1419,0.5859697386519946,0.8767,0.7587,0.75
20250722,4109.8,4067.0,4110.8,4051.0,162828.0,9997.0,69503.0,2.0,-1.0,2670.0,-986.0,3.0,0.0,16378.0,-64.0,4039.84,4008.38,3959.2,31.46000000000049,80.64000000000033,3986.657777777777,3938.986634920634,55379.8,83403.59999999999,0.16882,1.098999541337002,1.056372428436592,2.155371969773594,1.0,1684.0,3.0,16314.0,0.06139607438524087,0.5792340508036233,0.1468,0.6533700137551585,0.8767,0.764,0.771
20250723,4109.2,4117.0,4146.6,4097.2,161682.0,-1146.0,76014.0,2.0,-1.0,2602.0,-1060.0,3.0,0.0,16732.0,-56.0,4067.48,4024.02,3968.52,43.46000000000004,98.96000000000004,4001.964603174603,3949.425634920635,58636.1,91216.8,0.1886,1.125244618395304,1.079972876761434,2.205217495156738,1.0,1542.0,3.0,16676.0,-0.007087987531079526,0.540268620505823,0.164,0.8899587345254473,0.8767,0.7653,0.747
20250724,4141.2,4103.0,4144.6,4101.2,163125.0,1443.0,65298.0,2.0,-1.0,2443.0,-965.0,3.0,0.0,16228.0,0.0,4093.36,4040.94,3980.37,52.41999999999962,112.9899999999998,4017.460317460317,3960.55046031746,60064.0,,0.18975,1.075238210450663,1.079972876761434,2.155211087212097,1.0,1478.0,3.0,16228.0,0.008845977011494253,0.5134981202169016,0.165,0.9037138927097664,0.8767,0.7733,0.726
20250725,4116.0,4136.0,4138.0,4104.0,155404.0,-7721.0,53170.0,2.0,-1.0,2147.0,-850.0,3.0,0.0,15038.0,0.0,4108.2,4053.2,3992.34,55.0,115.8599999999997,4030.999841269842,3971.991190476191,56902.9,,,1.08316432896995,1.079972876761434,2.163137205731384,1.0,1297.0,3.0,15038.0,-0.049683405832539704,0.544284992166998,0.1638,0.8872077028885834,0.8356,0.7733,0.753
20250728,4122.0,4116.0,4134.6,4093.8,156735.0,1331.0,54638.0,2.0,-1.0,1974.0,-1148.0,3.0,0.0,16705.0,0.0,4119.64,4066.82,4004.15,52.82000000000062,115.4900000000002,4043.197777777777,3983.724412698412,58607.8,,,1.065187494918001,1.079972876761434,2.145160371679435,1.0,826.0,3.0,16705.0,0.008492040705649663,0.6019513198599555,0.1575,0.800550206327373,0.9452,0.9253,0.791
20250729,4141.4,4112.0,4142.8,4095.4,153577.0,-3158.0,58516.0,2.0,-2.0,227.0,-1124.0,3.0,0.0,16501.0,0.0,4125.960000000001,4082.9,4016.92,43.06000000000085,109.0400000000013,4055.319047619047,3995.865841269841,58201.1,,,1.092303138785925,1.109467093962276,2.201770232748201,0.0,-897.0,3.0,16501.0,-0.02056297492463064,0.5989005199190499,0.1564,0.8691019786910199,0.9315,0.908,0.789
20250730,4136.4,4131.4,4173.0,4110.0,162604.0,9027.0,81931.0,1.0,-1.0,0.0,-1148.0,3.0,-1.0,16196.0,-600.0,4131.4,4099.44,4029.03,31.96000000000004,102.3699999999994,4067.007142857143,4008.490476190475,61831.3,98317.2,,1.117606964929418,1.109467093962276,2.227074058891694,0.0,-1148.0,2.0,15596.0,0.05551523947750363,0.5867178328680395,0.1445,0.6879756468797562,0.9178,0.8773,0.779
20250731,4057.0,4124.8,4125.6,4035.4,157602.0,-5002.0,91447.0,0.0,-1.0,0.0,-809.0,2.0,-1.0,14901.0,-185.0,4114.559999999999,4103.960000000001,4035.98,10.59999999999854,78.57999999999902,4071.758888888889,4020.712634920635,65988.8,109736.4,,1.164088382278624,1.109467093962276,2.2735554762409,-1.0,-809.0,1.0,14716.0,-0.0317381759114732,0.6575340123309668,0.1464,0.7168949771689497,0.8767,0.8467,0.86
20250801,4029.6,4057.8,4066.4,4018.6,151416.0,-6186.0,56881.0,1.0,-1.0,2473.0,-124.0,3.0,-1.0,15329.0,0.0,4097.28,4102.74,4040.66,-5.460000000000036,56.61999999999989,4072.330317460318,4031.920111111111,65681.1,,,1.215445201516327,1.109467093962276,2.324912295478603,0.0,2349.0,2.0,15329.0,-0.040854335076874304,0.6186880889980438,0.1327,0.5083713850837139,0.9178,0.868,0.815
20250804,4052.8,4018.2,4054.0,4017.4,146808.0,-4608.0,44736.0,1.0,-1.0,789.0,-418.0,3.0,-1.0,14953.0,0.0,4083.44,4101.539999999999,4047.4,-18.099999999999,36.03999999999996,4072.315873015874,4041.901158730159,65213.4,,,1.173981871926704,1.109467093962276,2.28344896588898,0.0,371.0,2.0,14953.0,-0.03138793526238352,0.5953419723051925,0.1249,0.38964992389649916,0.8904,0.856,0.786
20250805,4082.0,4060.0,4086.6,4051.0,147312.0,504.0,45420.0,1.0,-1.0,0.0,-337.0,3.0,-1.0,14290.0,-107.0,4071.56,4098.76,4053.57,-27.20000000000027,17.99000000000024,4075.093492063492,4050.744730158731,62805.1,,,1.164363689750036,1.079972876761434,2.24433656651147,0.0,-337.0,2.0,14183.0,0.003421309872922776,0.6091079869041439,0.1117,0.1887366818873667,0.9178,0.884,0.801
20250806,4097.0,4080.0,4105.2,4077.0,144956.0,-2356.0,42038.0,1.0,-1.0,0.0,-496.0,3.0,-1.0,14457.0,-518.0,4063.68,4097.539999999999,4060.78,-33.85999999999876,2.900000000000546,4078.915873015873,4058.439857142856,59407.5,,,1.140294235702694,1.079972876761434,2.220267112464128,0.0,-496.0,2.0,13939.0,-0.016253207869974338,0.5825590824273187,0.1172,0.27245053272450526,0.9041,0.8547,0.773
20250807,4092.6,4100.0,4117.4,4073.2,149221.0,4265.0,54603.0,1.0,-1.0,2912.0,-947.0,2.0,-1.0,14104.0,-371.0,4070.8,4092.679999999999,4066.81,-21.8799999999992,3.990000000000236,4082.29761904762,4064.923587301588,58338.0,,,1.156720451668475,1.072434546690332,2.229154998358807,0.0,1965.0,1.0,13733.0,0.02858176798171839,0.6238712811085708,0.1137,0.21917808219178073,0.8904,0.8667,0.822
20250808,4083.2,4087.0,4102.0,4073.8,142247.0,-6974.0,42805.0,1.0,-1.0,2868.0,-1068.0,3.0,-1.0,15402.0,-607.0,4081.52,4089.4,4071.3,-7.880000000000564,10.21999999999935,4084.401746031746,4070.263777777777,57301.5,,,1.1549550114868,1.055760131162361,2.210715142649161,0.0,1800.0,2.0,14795.0,-0.04902739600835167,0.6384728325030213,0.1135,0.21613394216133947,0.8767,0.84,0.845
20250811,4104.8,4089.4,4126.4,4086.0,151777.0,9530.0,60577.0,1.0,-1.0,1321.0,-1268.0,2.0,-1.0,16517.0,-1491.0,4091.92,4087.68,4077.25,4.239999999999327,14.66999999999962,4087.58380952381,4074.702380952382,57895.4,,,1.126118273796657,1.05841274228442,2.184531016081078,0.0,53.0,1.0,15026.0,0.06278948720820678,0.5813664108167904,0.1089,0.14611872146118715,0.863,0.816,0.77
20250812,4131.2,4109.6,4144.2,4104.6,149241.0,-2536.0,61270.0,1.0,-2.0,0.0,-2285.0,2.0,-1.0,17652.0,-1381.0,4101.76,4086.66,4084.78,15.10000000000036,16.98000000000002,4092.382222222222,4078.408698412699,58170.8,,,1.108609585412773,1.05841274228442,2.167022327697193,-1.0,-2285.0,1.0,16271.0,-0.016992649473000047,0.6050590340087703,0.1046,0.08066971080669709,0.8219,0.816,0.794
20250813,4170.8,4138.8,4181.0,4135.2,160310.0,11069.0,74450.0,1.0,-1.0,1593.0,-1767.0,2.0,-1.0,17596.0,-1462.0,4116.52,4090.1,4094.77,26.41999999999962,21.74999999999909,4099.767142857142,4081.684698412699,57422.7,89340.0,0.143635,1.119184628889103,1.072434546690332,2.191619175579435,0.0,-174.0,1.0,16134.0,0.06904747052585615,0.5255425732597928,0.1249,0.38964992389649916,0.8493,0.7947,0.731
20250814,4163.8,4179.6,4212.8,4155.8,167999.0,7689.0,93677.0,0.0,-1.0,0.0,-1594.0,3.0,-1.0,18320.0,-51.0,4130.76,4100.78,4102.370000000001,29.98000000000047,28.38999999999942,4107.510952380952,4085.259904761905,57645.7,112412.4,,1.152709668213124,1.087536375323505,2.240246043536628,-1.0,-1594.0,2.0,18269.0,0.045768129572199834,0.4798380580320859,0.1135,0.21613394216133947,0.6438,0.572,0.682
20250815,4209.4,4157.0,4215.0,4146.8,166989.0,-1010.0,90646.0,1.0,-1.0,1220.0,-1858.0,3.0,-1.0,17936.0,-546.0,4156.0,4118.76,4110.75,37.23999999999978,45.25,4116.223015873015,4089.649174603174,61022.2,108775.2,,1.198568251320542,1.109467093962276,2.308035345282818,0.0,-638.0,2.0,17390.0,-0.006048302582804856,0.3192357007694397,0.1135,0.21613394216133947,0.6575,0.4587,0.485
20250818,4237.8,4220.0,4275.2,4196.0,168841.0,1852.0,99705.0,1.0,-1.0,1535.0,-1312.0,3.0,-1.0,17384.0,-576.0,4182.6,4137.26,4119.4,45.34000000000015,63.20000000000073,4128.210158730159,4095.238603174604,66519.1,119646.0,0.220685,1.251725980252701,1.109467093962276,2.361193074214977,0.0,223.0,2.0,16808.0,0.010968899734069332,0.2538069302388572,0.1919,1.0,0.6301,0.5093,0.423
20250819,4216.2,4244.0,4260.4,4208.8,154897.0,-13944.0,73558.0,0.0,-1.0,0.0,-1535.0,3.0,0.0,17183.0,-643.0,4199.6,4150.68,4124.719999999999,48.92000000000007,74.88000000000102,4138.769523809524,4101.606206349206,69332.9,,,1.230247955072213,1.133057354977434,2.363305310049648,-1.0,-1535.0,3.0,16540.0,-0.09002111080266241,0.3028077539530832,0.1782,0.8520518358531318,0.5068,0.4133,0.47
20250820,4270.0,4201.0,4273.8,4176.6,159194.0,4297.0,90137.0,1.0,-1.0,0.0,-1345.0,3.0,0.0,17253.0,0.0,4219.44,4167.98,4132.76,51.45999999999913,86.67999999999938,4150.25873015873,4108.740492063493,74142.8,108164.4,,1.219167017597147,1.158023389787335,2.377190407384482,0.0,-1345.0,3.0,17253.0,0.026992223324999686,0.2786206065163144,0.1866,0.9427645788336934,0.4247,0.1853,0.442
20250821,4282.2,4280.4,4299.8,4264.2,151396.0,-7798.0,83303.0,0.0,-1.0,0.0,-1565.0,3.0,0.0,17084.0,0.0,4243.12,4186.940000000001,4139.809999999999,56.17999999999938,103.3100000000004,4164.845714285715,4116.995301587302,77012.8,,,1.192910584976403,1.158023389787335,2.350933974763738,-1.0,-1565.0,3.0,17084.0,-0.051507305344923246,0.3232366608191156,0.1774,0.8434125269978403,0.411,0.22,0.494
20250822,4394.0,4283.0,4396.6,4283.0,161198.0,9802.0,94570.0,0.0,-1.0,0.0,-1543.0,3.0,0.0,16631.0,-252.0,4280.04,4218.02,4153.71,62.02000000000044,126.3299999999999,4185.775714285714,4127.132698412699,82189.3,,0.22195,1.318869052703509,1.158023389787335,2.476892442490844,-1.0,-1543.0,3.0,16379.0,0.060807206044740006,0.3240863782470312,0.193,1.0,0.411,0.1733,0.496
20250825,4474.6,4425.0,4484.6,4408.0,165246.0,4048.0,118828.0,1.0,-1.0,0.0,-1316.0,3.0,0.0,15479.0,-503.0,4327.4,4255.0,4171.34,72.39999999999964,156.0599999999995,4215.014126984127,4139.87573015873,88014.4,142593.6,0.26864,1.403417074511772,1.181437423489146,2.584854498000918,0.0,-1316.0,3.0,14976.0,0.024496810815390388,0.2388789785086012,0.2336,1.0,0.3425,0.1587,0.408
20250826,4449.0,4474.8,4482.8,4437.2,151718.0,-13528.0,87160.0,0.0,-1.0,0.0,-1508.0,3.0,0.0,16064.0,-542.0,4373.960000000001,4286.780000000001,4186.72,87.18000000000029,187.2400000000007,4242.721904761906,4154.909698412698,90603.4,,,1.424436062321607,1.181437423489146,2.605873485810753,-1.0,-1508.0,3.0,15522.0,-0.08916542532857011,0.2990261740197517,0.2244,0.9314966492926283,0.3014,0.1493,0.466
20250827,4384.0,4451.2,4494.8,4380.6,155760.0,4042.0,113283.0,1.0,-1.0,0.0,-1434.0,3.0,0.0,16959.0,-568.0,4396.76,4308.1,4199.1,88.65999999999985,197.6599999999999,4265.008888888889,4171.433873015872,94486.7,,,1.534975071763106,1.189339389143723,2.724314460906828,0.0,-1434.0,3.0,16391.0,0.025950179763739086,0.3202793263736598,0.211,0.8317200297840655,0.2877,0.12,0.491
20250828,4460.4,4383.2,4465.0,4360.2,154101.0,-1659.0,126057.0,1.0,-1.0,0.0,-1501.0,3.0,0.0,17919.0,-354.0,4432.4,4337.76,4219.27,94.63999999999942,213.1300000000001,4287.301746031746,4189.412952380952,97724.7,151268.4,0.268755,1.653093837679864,1.197281511186545,2.850375348866409,0.0,-1501.0,3.0,17565.0,-0.010765666673155917,0.2831716246563343,0.2337,1.0,0.1918,0.0613,0.45
20250829,4506.2,4452.2,4517.6,4447.0,151201.0,-2900.0,126040.0,1.0,-1.0,0.0,-451.0,3.0,0.0,16356.0,0.0,4454.84,4367.440000000001,4243.1,87.39999999999964,211.7399999999998,4313.311428571428,4209.121793650794,101264.1,151248.0,,1.687500828505906,1.210848628236814,2.89834945674272,0.0,-451.0,3.0,16356.0,-0.019179767329581154,0.3070433199819395,0.2311,0.980654761904762,0.2055,0.04,0.478
20250901,4510.6,4517.0,4527.2,4480.0,137802.0,-13399.0,94140.0,1.0,-1.0,0.0,-523.0,3.0,0.0,15265.0,0.0,4462.039999999999,4394.72,4265.99,67.3199999999988,196.0499999999993,4339.139047619048,4230.214682539683,100707.6,,,1.689472904213804,1.210848628236814,2.900321532450618,0.0,-523.0,3.0,15265.0,-0.09723371213770482,0.3291165367432538,0.1998,0.7477678571428572,0.1781,0.0387,0.508
20250902,4481.2,4516.0,4540.6,4446.0,146527.0,8725.0,122523.0,1.0,0.0,0.0,-331.0,3.0,-1.0,15077.0,-915.0,4468.48,4421.219999999999,4285.95,47.26000000000022,182.5299999999997,4361.205714285714,4252.458301587301,105604.1,,,1.754276745839574,1.210848628236814,2.965125374076388,1.0,-331.0,2.0,14162.0,0.05954533976673241,0.314778351687696,0.1998,0.7477678571428572,0.1096,0.08,0.488
20250903,4430.0,4501.4,4508.6,4408.0,137484.0,-9043.0,120700.0,1.0,-1.0,0.0,-1086.0,3.0,0.0,16332.0,-314.0,4477.68,4437.219999999999,4302.6,40.46000000000095,175.0799999999999,4377.511904761903,4275.183619047619,108660.4,,,1.817778473744652,1.210848628236814,3.028627101981466,0.0,-1086.0,3.0,16018.0,-0.06577492653690611,0.3851588251243455,0.1814,0.6108630952380953,0.137,0.0827,0.583
20250904,4349.4,4437.0,4453.6,4306.2,144443.0,6959.0,133914.0,2.0,-1.0,969.0,-508.0,3.0,0.0,16479.0,-355.0,4455.48,4443.940000000001,4315.44,11.53999999999996,140.0400000000009,4384.740317460318,4297.17307936508,113721.5,,,1.942531279701073,1.231455972042953,3.173987251744026,1.0,461.0,3.0,16124.0,0.0481781740894332,0.3645001867282874,0.1909,0.681547619047619,0.1233,0.004,0.548
20250905,4456.6,4351.2,4470.0,4344.2,126309.0,-18134.0,98192.0,1.0,-1.0,0.0,-1210.0,3.0,0.0,17340.0,-346.0,4445.559999999999,4450.2,4334.11,-4.640000000000327,111.4499999999998,4395.061111111112,4318.101619047619,114083.7,,,2.011209060657369,1.263967511683992,3.275176572341361,0.0,-1210.0,3.0,16994.0,-0.1435685501429035,0.2804191469616388,0.1733,0.5505952380952382,0.1233,0.004,0.446
20250908,4453.0,4464.0,4478.8,4424.0,122548.0,-3761.0,83936.0,2.0,-2.0,0.0,-2250.0,2.0,-1.0,14297.0,-1477.0,4434.04,4448.039999999999,4351.52,-13.99999999999909,82.52000000000044,4406.903333333334,4337.29053968254,110594.5,,,2.00868480740277,1.263967511683992,3.272652319086762,0.0,-2250.0,1.0,12820.0,-0.030690015340927638,0.3439317379054302,0.1663,0.4985119047619048,0.0822,0.0053,0.53
